"Date","SAC","SJR","YOLO","EXPORT","BND_flow","DCC"
1989-02-28,11599.9928358306,1464.34249413098,136.855547475749,3448.74067696605,4711.79298842011,0
1989-03-31,47296.4618977845,1788.9171688218,2615.25102122473,6460.3527549498,13792.8651435449,0
1989-04-30,20312.35357101,1643.47661325558,253.798043367444,2446.67376712912,7355.6359393745,0
1989-05-31,13887.2377229659,1784.59890300891,188.859168226968,2780.61191534234,11413.2064019713,0
1989-06-30,14184.7404625452,806.06740366487,126.160412735189,4910.66553871475,10762.8537429838,26
1989-07-31,21800.8749306774,611.762096752203,234.072895202675,11546.1991049413,15770.5835674773,31
1989-08-31,11822.0253685097,662.550224282322,205.388676575272,4877.7638381261,11760.8668809107,31
1989-09-30,15295.7849803753,1073.63938042483,437.831765982048,10928.2866983356,4670.45999905348,30
1989-10-31,9709.91284783791,1857.62915326473,122.913692135028,7640.18195731471,4495.02154714951,31
1989-11-30,7809.39674682316,1354.31615830465,83.3087346839853,4279.85077014795,4502.48551692435,0
1989-12-31,9401.42403548007,1074.86922928393,156.514535023291,3650.00474152436,5144.97937498267,14
1990-01-31,18646.6108915538,1492.72099452541,520.382967714892,4886.77344090605,7113.34316810915,0
1990-02-28,15053.9357628809,1537.35941395515,255.912707723852,6267.83720394552,5083.87482955583,0
1990-03-31,11602.4100868233,1611.39730433732,53.0463908228844,4996.71879569383,5473.50083361587,0
1990-04-30,12020.199742967,1612.61115919819,243.25991046801,2372.09729190499,8314.62214423676,0
1990-05-31,10011.3706259062,1834.92655156791,215.191073318555,2560.09544606354,7337.82416389969,0
1990-06-30,10471.4825851366,792.475423685105,257.862183160815,1134.55366474856,11037.9344025014,26
1990-07-31,8812.48372522272,632.003186035942,271.979369276933,1211.58677321026,11020.0622493354,31
1990-08-31,7037.22779030653,679.99067445889,195.566176384898,928.951933364275,7061.97615423161,31
1990-09-30,7913.10921554143,885.527207621741,107.311648268817,3228.48340401088,5002.12535725801,30
1990-10-31,5272.56943969585,1662.33968180561,36.4547895268264,2491.30611085388,5507.9234152926,0
1990-11-30,5657.07834013752,1320.02559541173,58.4958671877706,1625.71193954683,5369.06965557639,0
1990-12-31,7601.26105323911,996.809417365626,94.2353356317165,2436.48183537416,4770.92908486066,14
1991-01-31,8085.51240446489,1317.18694004981,52.8868885149415,1813.24800576467,5721.01804395537,0
1991-02-28,9635.8480822877,1377.85589475902,252.453704039562,5218.08487141116,4260.15716682779,0
1991-03-31,29469.9893777977,2896.08116039774,3944.82405457816,7732.66330083752,8635.96203724572,0
1991-04-30,12816.8595598225,1772.85099766065,216.061731869698,1958.83377810495,4662.75620783741,0
1991-05-31,7168.89593965677,1925.03588188501,174.877788637424,2489.55346628498,6801.38233041202,0
1991-06-30,8274.26678131173,1051.66021030717,235.58549459856,1962.88454308101,7347.31693883635,26
1991-07-31,10094.5158921865,482.807024343109,270.804043812467,2421.54095075053,8105.44710184003,31
1991-08-31,7462.13961836433,527.16481782102,93.9031478605312,1134.8282796738,6634.92023930465,31
1991-09-30,7997.87232163916,788.771703183823,138.867640340338,3355.93724669418,5583.90137844232,30
1991-10-31,4641.7709087262,1745.7271245824,40.2675178600946,2800.6136997471,3488.52532068841,0
1991-11-30,5537.89973587628,1280.16327294585,97.6991447957621,1158.27092591679,3437.01989283504,0
1991-12-31,7402.32921494123,1006.24440478987,204.486104574365,2534.82575442697,4514.6674038899,14
1992-01-31,9287.38897487,1382.84738387271,276.38338229387,3554.7722676059,4576.03810945906,0
1992-02-29,30655.17929948,4513.81001129566,4228.96801050266,8446.73488041672,10704.2078178608,0
1992-03-31,19534.1021172841,2251.24934715363,474.533553957537,6436.23214641018,7199.09877452695,0
1992-04-30,11391.3498868393,1899.31340426513,228.501939709686,2253.84628750586,8566.39751583307,0
1992-05-31,9553.69711972958,1656.4364800579,220.867525886214,2115.67531409535,10504.8643371714,0
1992-06-30,10947.19086324,824.482362662121,245.689795359166,1422.45619111539,12022.419557527,26
1992-07-31,10370.2142064169,683.430736594438,253.946179280026,2932.1372661908,10277.4097643079,31
1992-08-31,7364.58759142751,689.408177256335,71.5137752522082,1335.43160920821,5909.0091539679,31
1992-09-30,7032.49583216026,879.762148229598,158.176842906364,2424.64737447905,3227.96900029755,30
1992-10-31,4924.42174204729,1660.00924911285,74.0687279593586,2527.21875603934,3938.46704509975,0
1992-11-30,5922.57661234426,1313.41650808546,54.7063737371563,1697.78720580975,3714.98032625242,0
1992-12-31,17030.1908922044,1304.69686566749,861.33553264848,6876.55906264431,7509.60390906954,6
1993-01-31,55572.5236423993,5033.76057237191,14412.8061639472,9022.2736210493,16982.4244023419,0
1993-02-28,54806.5953171771,3529.65080065422,11196.6818927598,7626.88231498465,12968.3584434089,0
1993-03-31,48330.8565652108,4488.65214785995,6602.56391017767,6563.68823573529,21121.1962772986,0
