"Date","Month","Year","DayNumber","SAC","SJR","YOLO","EXPORT","BND_flow","DCC","DCC_opened"
1922-06-21,6,1922,21,11361.4364611348,4140.37811716729,256.780217890955,5949.45375665714,11334.1275353491,26,"Yes"
1922-06-22,6,1922,22,11361.4364611348,4140.37811716729,256.780217890955,5949.45375665714,11334.1275353491,26,"Yes"
1922-06-23,6,1922,23,11361.4364611348,4140.37811716729,256.780217890955,5949.45375665714,11334.1275353491,26,"Yes"
1922-06-24,6,1922,24,11361.4364611348,4140.37811716729,256.780217890955,5949.45375665714,11334.1275353491,26,"Yes"
1922-06-25,6,1922,25,11361.4364611348,4140.37811716729,256.780217890955,5949.45375665714,11334.1275353491,26,"Yes"
1922-06-26,6,1922,26,11361.4364611348,4140.37811716729,256.780217890955,5949.45375665714,11334.1275353491,26,"Yes"
1922-06-27,6,1922,27,11361.4364611348,4140.37811716729,256.780217890955,5949.45375665714,11334.1275353491,26,"No"
1922-06-28,6,1922,28,11361.4364611348,4140.37811716729,256.780217890955,5949.45375665714,11334.1275353491,26,"No"
1922-06-29,6,1922,29,11361.4364611348,4140.37811716729,256.780217890955,5949.45375665714,11334.1275353491,26,"No"
1922-06-30,6,1922,30,11361.4364611348,4140.37811716729,256.780217890955,5949.45375665714,11334.1275353491,26,"No"
1922-07-01,7,1922,1,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-02,7,1922,2,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-03,7,1922,3,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-04,7,1922,4,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-05,7,1922,5,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-06,7,1922,6,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-07,7,1922,7,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-08,7,1922,8,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-09,7,1922,9,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-10,7,1922,10,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-11,7,1922,11,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-12,7,1922,12,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-13,7,1922,13,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-14,7,1922,14,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-15,7,1922,15,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-16,7,1922,16,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-17,7,1922,17,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-18,7,1922,18,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-19,7,1922,19,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-20,7,1922,20,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-21,7,1922,21,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-22,7,1922,22,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-23,7,1922,23,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-24,7,1922,24,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-25,7,1922,25,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-26,7,1922,26,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-27,7,1922,27,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-28,7,1922,28,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-29,7,1922,29,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-30,7,1922,30,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-07-31,7,1922,31,18634.5483665327,2587.60473146471,269.426510264318,10026.9345768494,12313.3291949646,31,"Yes"
1922-08-01,8,1922,1,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-02,8,1922,2,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-03,8,1922,3,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-04,8,1922,4,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-05,8,1922,5,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-06,8,1922,6,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-07,8,1922,7,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-08,8,1922,8,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-09,8,1922,9,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-10,8,1922,10,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-11,8,1922,11,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-12,8,1922,12,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-13,8,1922,13,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-14,8,1922,14,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-15,8,1922,15,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-16,8,1922,16,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-17,8,1922,17,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-18,8,1922,18,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-19,8,1922,19,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-20,8,1922,20,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-21,8,1922,21,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-22,8,1922,22,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-23,8,1922,23,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-24,8,1922,24,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-25,8,1922,25,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-26,8,1922,26,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-27,8,1922,27,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-28,8,1922,28,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-29,8,1922,29,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-30,8,1922,30,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-08-31,8,1922,31,16702.4838323123,2039.70063122687,195.644283205113,9879.94703793654,9025.49166818716,31,"Yes"
1922-09-01,9,1922,1,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-02,9,1922,2,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-03,9,1922,3,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-04,9,1922,4,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-05,9,1922,5,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-06,9,1922,6,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-07,9,1922,7,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-08,9,1922,8,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-09,9,1922,9,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-10,9,1922,10,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-11,9,1922,11,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-12,9,1922,12,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-13,9,1922,13,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-14,9,1922,14,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-15,9,1922,15,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-16,9,1922,16,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-17,9,1922,17,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-18,9,1922,18,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-19,9,1922,19,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-20,9,1922,20,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-21,9,1922,21,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-22,9,1922,22,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-23,9,1922,23,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-24,9,1922,24,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-25,9,1922,25,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-26,9,1922,26,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-27,9,1922,27,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-28,9,1922,28,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-29,9,1922,29,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-09-30,9,1922,30,16410.6774150732,1868.14680481398,233.60625954603,5300.59679695797,8582.96235795,30,"Yes"
1922-10-01,10,1922,1,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"Yes"
1922-10-02,10,1922,2,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"Yes"
1922-10-03,10,1922,3,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"Yes"
1922-10-04,10,1922,4,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"Yes"
1922-10-05,10,1922,5,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"Yes"
1922-10-06,10,1922,6,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"Yes"
1922-10-07,10,1922,7,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"Yes"
1922-10-08,10,1922,8,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"Yes"
1922-10-09,10,1922,9,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"Yes"
1922-10-10,10,1922,10,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"Yes"
1922-10-11,10,1922,11,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"Yes"
1922-10-12,10,1922,12,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"Yes"
1922-10-13,10,1922,13,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"Yes"
1922-10-14,10,1922,14,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"Yes"
1922-10-15,10,1922,15,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"Yes"
1922-10-16,10,1922,16,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"Yes"
1922-10-17,10,1922,17,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"Yes"
1922-10-18,10,1922,18,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"Yes"
1922-10-19,10,1922,19,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"Yes"
1922-10-20,10,1922,20,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"Yes"
1922-10-21,10,1922,21,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"Yes"
1922-10-22,10,1922,22,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"No"
1922-10-23,10,1922,23,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"No"
1922-10-24,10,1922,24,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"No"
1922-10-25,10,1922,25,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"No"
1922-10-26,10,1922,26,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"No"
1922-10-27,10,1922,27,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"No"
1922-10-28,10,1922,28,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"No"
1922-10-29,10,1922,29,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"No"
1922-10-30,10,1922,30,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"No"
1922-10-31,10,1922,31,12596.3156918815,2781.99539305063,94.3195726220958,5793.91000288993,6755.01336480309,21,"No"
1922-11-01,11,1922,1,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"Yes"
1922-11-02,11,1922,2,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"Yes"
1922-11-03,11,1922,3,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"Yes"
1922-11-04,11,1922,4,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"Yes"
1922-11-05,11,1922,5,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"Yes"
1922-11-06,11,1922,6,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"Yes"
1922-11-07,11,1922,7,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"Yes"
1922-11-08,11,1922,8,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"Yes"
1922-11-09,11,1922,9,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"Yes"
1922-11-10,11,1922,10,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"Yes"
1922-11-11,11,1922,11,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"Yes"
1922-11-12,11,1922,12,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"Yes"
1922-11-13,11,1922,13,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"Yes"
1922-11-14,11,1922,14,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"Yes"
1922-11-15,11,1922,15,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"Yes"
1922-11-16,11,1922,16,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"Yes"
1922-11-17,11,1922,17,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"Yes"
1922-11-18,11,1922,18,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"Yes"
1922-11-19,11,1922,19,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"Yes"
1922-11-20,11,1922,20,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"Yes"
1922-11-21,11,1922,21,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"No"
1922-11-22,11,1922,22,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"No"
1922-11-23,11,1922,23,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"No"
1922-11-24,11,1922,24,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"No"
1922-11-25,11,1922,25,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"No"
1922-11-26,11,1922,26,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"No"
1922-11-27,11,1922,27,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"No"
1922-11-28,11,1922,28,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"No"
1922-11-29,11,1922,29,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"No"
1922-11-30,11,1922,30,13105.9908598668,2422.70659682154,556.819009010341,11280.5386666303,6285.67766765691,20,"No"
1922-12-01,12,1922,1,36205.5596940705,3775.06778013592,1619.13538894811,8683.26066560308,8740.92470114097,0,"No"
